time_s,satellite,target_id,true_az_rad,true_el_rad,meas_az_rad,meas_el_rad,kf_az_rad,kf_el_rad,kf_az_rate_rad_s,kf_el_rate_rad_s,kf_az_acc_rad_s2,kf_el_acc_rad_s2,innov_az_rad,innov_el_rad,kf_var_az,kf_var_el
40.0,GEO-3,2,2.9617745116994163,-0.15357329047679208,2.9602446352087455,-0.15600716717394103,2.9602446352087455,-0.15600716717394103,-0.00040029175935831776,-0.0002790608234020775,0.0,0.0,0.0,0.0,2.499313185684554e-07,2.499313185684554e-07
50.0,GEO-1,1,2.3494414966750834,0.28010953918432435,2.3506401675744732,0.2801833325439076,2.3506401675744732,0.2801833325439076,-0.00033893800891555693,0.00013071139318767132,0.0,0.0,0.0,0.0,2.49924885408715e-07,2.49924885408715e-07
50.0,GEO-2,1,3.0932098683643816,-0.5425290761567407,3.0947199877775042,-0.5425380324548512,3.0947199877775042,-0.5425380324548512,2.7628279641778165e-05,0.00011559069368813902,0.0,0.0,0.0,0.0,2.49924885408715e-07,2.49924885408715e-07
50.0,GEO-3,1,2.936443542405802,-0.16446181843802937,2.9357013869506035,-0.16398388913922973,2.9357013869506035,-0.16398388913922973,-0.00029924118718134275,0.00018827038233407977,0.0,0.0,0.0,0.0,2.49924885408715e-07,2.49924885408715e-07
50.0,GEO-1,2,2.376410673164048,0.29050876363869105,2.376334084751111,0.2892545769767174,2.376334084751111,0.2892545769767174,-0.0003424662534766476,2.588296701960813e-06,0.0,0.0,0.0,0.0,2.49924885408715e-07,2.49924885408715e-07
50.0,GEO-2,2,3.116211947552077,-0.5269065351401574,3.1153268809706263,-0.5251397558226729,3.1153268809706263,-0.5251397558226729,-0.0003825104683250924,0.0002407152113627964,0.0,0.0,0.0,0.0,2.49924885408715e-07,2.49924885408715e-07
50.0,GEO-3,2,2.9593137081473975,-0.15291111070168759,2.9596680587427207,-0.1524947241666574,2.9596680587427207,-0.1524947241666574,-5.7657646602482515e-05,0.0003512443007283622,0.0,0.0,0.0,0.0,2.49924885408715e-07,2.49924885408715e-07
60.0,GEO-1,1,2.347221302435818,0.2816102751395018,2.3469447507174968,0.28092055557573575,2.3469447507174968,0.28092055557573575,-0.0003695416856976497,7.372230318281603e-05,0.0,0.0,0.0,0.0,2.499211668754007e-07,2.499211668754007e-07
60.0,GEO-2,1,3.091645476017579,-0.542106682346676,3.09253713183315,-0.5422113087993496,3.09253713183315,-0.5422113087993496,-0.00021828559443544117,3.267236555015707e-05,0.0,0.0,0.0,0.0,2.499211668754007e-07,2.499211668754007e-07
60.0,GEO-3,1,2.9348027546417477,-0.16323270736279127,2.93404364653,-0.16336683588214085,2.93404364653,-0.16336683588214085,-0.0001657740420603293,6.170532570888843e-05,0.0,0.0,0.0,0.0,2.499211668754007e-07,2.499211668754007e-07
60.0,GEO-1,2,2.3728595304509925,0.29166203183815914,2.37195392443427,0.2918520776767502,2.37195392443427,0.2918520776767502,-0.00043801603168409643,0.00025975007000327845,0.0,0.0,0.0,0.0,2.499211668754007e-07,2.499211668754007e-07
60.0,GEO-2,2,3.1138291730433396,-0.527303308658319,3.114958400673409,-0.5281393938244623,3.114958400673409,-0.5281393938244623,-3.6848029721747724e-05,-0.0002999638001789373,0.0,0.0,0.0,0.0,2.499211668754007e-07,2.499211668754007e-07
60.0,GEO-3,2,2.9567788214329846,-0.1522296529161652,2.958207365438155,-0.15289727286482663,2.958207365438155,-0.15289727286482663,-0.00014606933045655524,-4.0254869816921944e-05,0.0,0.0,0.0,0.0,2.499211668754007e-07,2.499211668754007e-07
70.0,GEO-1,1,2.344995817719021,0.28310368285814486,2.3451492298817445,0.2822672963328407,2.3451492298817445,0.2822672963328407,-0.00017955208357522956,0.00013467407571049472,0.0,0.0,0.0,0.0,2.4991884516076246e-07,2.4991884516076246e-07
70.0,GEO-2,1,3.090031763697099,-0.5416553795576255,3.0898095285307443,-0.5416079751451315,3.0898095285307443,-0.5416079751451315,-0.00027276033024055125,6.0333365421816334e-05,0.0,0.0,0.0,0.0,2.4991884516076246e-07,2.4991884516076246e-07
70.0,GEO-3,1,2.9331244075798444,-0.16198290979560642,2.9326897226336706,-0.1626857976911789,2.9326897226336706,-0.1626857976911789,-0.00013539238963296009,6.810381909619356e-05,0.0,0.0,0.0,0.0,2.4991884516076246e-07,2.4991884516076246e-07
70.0,GEO-1,2,2.3692876591282936,0.2927928792526852,2.36860977293763,0.2919717193034344,2.36860977293763,0.2919717193034344,-0.00033441514966399134,1.196416266842082e-05,0.0,0.0,0.0,0.0,2.4991884516076246e-07,2.4991884516076246e-07
70.0,GEO-2,2,3.111354982912973,-0.5276695989278501,3.109784902920049,-0.5279325685389276,3.109784902920049,-0.5279325685389276,-0.0005173497753359957,2.0682528553472856e-05,0.0,0.0,0.0,0.0,2.4991884516076246e-07,2.4991884516076246e-07
70.0,GEO-3,2,2.9541715715339,-0.15152887082808672,2.95457272974351,-0.150620468902994,2.95457272974351,-0.150620468902994,-0.0003634635694645283,0.0002276803961832635,0.0,0.0,0.0,0.0,2.4991884516076246e-07,2.4991884516076246e-07
80.0,GEO-1,1,2.342766792035174,0.28458896573336684,2.3434138947637204,0.2870463022557093,2.3434138947637204,0.2870463022557093,-0.00017353351180240394,0.00047790059228686177,0.0,0.0,0.0,0.0,2.4991732492669977e-07,2.4991732492669977e-07
80.0,GEO-2,1,3.0883696417519473,-0.5411748582189502,3.0886883233870255,-0.5416311921128822,3.0886883233870255,-0.5416311921128822,-0.00011212051437188286,-2.3216967750760987e-06,0.0,0.0,0.0,0.0,2.4991732492669977e-07,2.4991732492669977e-07
80.0,GEO-3,1,2.9314095831708546,-0.16071282587865784,2.933281217807871,-0.16176004397225194,2.933281217807871,-0.16176004397225194,5.914951742003183e-05,9.257537189269749e-05,0.0,0.0,0.0,0.0,2.4991732492669977e-07,2.4991732492669977e-07
80.0,GEO-1,2,2.3656986993864577,0.29390046956508464,2.3666671769959797,0.29294532479535995,2.3666671769959797,0.29294532479535995,-0.00019425959416503603,9.736054919255443e-05,0.0,0.0,0.0,0.0,2.4991732492669977e-07,2.4991732492669977e-07
80.0,GEO-2,2,3.1087907104460917,-0.5280041250571683,3.109144822103693,-0.5299725218094062,3.109144822103693,-0.5299725218094062,-6.400808163560256e-05,-0.00020399532704786782,0.0,0.0,0.0,0.0,2.4991732492669977e-07,2.4991732492669977e-07
80.0,GEO-3,2,2.9514937996372526,-0.15080874110260342,2.9523930733449033,-0.15096698871787498,2.9523930733449033,-0.15096698871787498,-0.0002179656398606511,-3.465198148809856e-05,0.0,0.0,0.0,0.0,2.4991732492669977e-07,2.4991732492669977e-07
90.0,GEO-1,1,2.3405359821837957,0.28606534291248803,2.339568300712071,0.28774376195125023,2.339568300712071,0.28774376195125023,-0.0003845594051649304,6.974596955409141e-05,0.0,0.0,0.0,0.0,2.4991629825373165e-07,2.4991629825373165e-07
90.0,GEO-2,1,3.0866600772328856,-0.5406648266339011,3.087425431916652,-0.5406190187981217,3.087425431916652,-0.5406190187981217,-0.00012628914703736172,0.0001012173314760556,0.0,0.0,0.0,0.0,2.4991629825373165e-07,2.4991629825373165e-07
90.0,GEO-3,1,2.9296594078422538,-0.15942287588983414,2.928913964453464,-0.1594662384799959,2.928913964453464,-0.1594662384799959,-0.0004367253354407019,0.00022938054922560513,0.0,0.0,0.0,0.0,2.4991629825373165e-07,2.4991629825373165e-07
90.0,GEO-1,2,2.362096330268908,0.2949840113206811,2.361932401505953,0.29570878781422216,2.361932401505953,0.29570878781422216,-0.0004734775490026877,0.0002763463018862211,0.0,0.0,0.0,0.0,2.4991629825373165e-07,2.4991629825373165e-07
90.0,GEO-2,2,3.1061378333256533,-0.5283056186944772,3.106935908506813,-0.52897337507424,3.106935908506813,-0.52897337507424,-0.00022089135968799133,9.99146735166212e-05,0.0,0.0,0.0,0.0,2.4991629825373165e-07,2.4991629825373165e-07
90.0,GEO-3,2,2.9487474673330984,-0.1500692644506769,2.948198096772342,-0.1506013297784555,2.948198096772342,-0.1506013297784555,-0.00041949765725615153,3.6565893941947755e-05,0.0,0.0,0.0,0.0,2.4991629825373165e-07,2.4991629825373165e-07
100.0,GEO-1,1,2.3383051496981193,0.2875320502517763,2.3369558324518613,0.2869404753688851,2.3369558324518613,0.2869404753688851,-0.0002612468260209777,-8.032865823651147e-05,0.0,0.0,0.0,0.0,2.499155903548488e-07,2.499155903548488e-07
100.0,GEO-2,1,3.0849040935713137,-0.5401250121812964,3.0848116855061076,-0.5394340602366907,3.0848116855061076,-0.5394340602366907,-0.00026137464105442377,0.0001184958561430971,0.0,0.0,0.0,0.0,2.499155903548488e-07,2.499155903548488e-07
100.0,GEO-3,1,2.9278750515746688,-0.15811350031644608,2.9291954310640356,-0.15892184619400543,2.9291954310640356,-0.15892184619400543,2.814666105717123e-05,5.443922859904582e-05,0.0,0.0,0.0,0.0,2.499155903548488e-07,2.499155903548488e-07
100.0,GEO-1,2,2.358484261762172,0.2960427598075666,2.359035238294054,0.295598302981861,2.359035238294054,0.295598302981861,-0.0002897163211899034,-1.1048483236114626e-05,0.0,0.0,0.0,0.0,2.499155903548488e-07,2.499155903548488e-07
100.0,GEO-2,2,3.103397974807683,-0.5285728276264895,3.105473162583998,-0.5286215511711151,3.105473162583998,-0.5286215511711151,-0.0001462745922814701,3.518239031249371e-05,0.0,0.0,0.0,0.0,2.499155903548488e-07,2.499155903548488e-07
100.0,GEO-3,2,2.9459346554284687,-0.14931046666970857,2.946436782398877,-0.15024662882284642,2.946436782398877,-0.15024662882284642,-0.00017613143734647175,3.547009556090774e-05,0.0,0.0,0.0,0.0,2.499155903548488e-07,2.499155903548488e-07
110.0,GEO-1,1,2.3360760582769884,0.2889883412263172,2.335265368812689,0.2891900365271879,2.335265368812689,0.2891900365271879,-0.0001690463639172357,0.00022495611583027707,0.0,0.0,0.0,0.0,2.4991509523785294e-07,2.4991509523785294e-07
110.0,GEO-2,1,3.0831027701385243,-0.5395551625145314,3.0827187156880282,-0.5392018739219608,3.0827187156880282,-0.5392018739219608,-0.0002092969818079382,2.321863147298764e-05,0.0,0.0,0.0,0.0,2.4991509523785294e-07,2.4991509523785294e-07
110.0,GEO-3,1,2.9260577268774877,-0.15678515988237066,2.9244959027582023,-0.1561231549122217,2.9244959027582023,-0.1561231549122217,-0.00046995283058333116,0.00027986912817837273,0.0,0.0,0.0,0.0,2.4991509523785294e-07,2.4991509523785294e-07
110.0,GEO-1,2,2.354866226739837,0.29707601875951084,2.3539667463820573,0.29879844215587714,2.3539667463820573,0.29879844215587714,-0.0005068491911996542,0.00032001391740161254,0.0,0.0,0.0,0.0,2.4991509523785294e-07,2.4991509523785294e-07
110.0,GEO-2,2,3.1005729044953174,-0.528804519483427,3.10028443725325,-0.5277072544465411,3.10028443725325,-0.5277072544465411,-0.0005188725330748323,9.14296724573993e-05,0.0,0.0,0.0,0.0,2.4991509523785294e-07,2.4991509523785294e-07
110.0,GEO-3,2,2.9430575623712603,-0.14853239962862946,2.9416625790483977,-0.14810345338411457,2.9416625790483977,-0.14810345338411457,-0.00047742033504794,0.00021431754387318537,0.0,0.0,0.0,0.0,2.4991509523785294e-07,2.4991509523785294e-07
120.0,GEO-1,1,2.33385047121162,0.290433487791893,2.3329624415608254,0.2899465987232071,2.3329624415608254,0.2899465987232071,-0.00023029272518635402,7.56562196019217e-05,0.0,0.0,0.0,0.0,2.499147454781329e-07,2.499147454781329e-07
120.0,GEO-2,1,3.0812572416824406,-0.5389550467538406,3.081281838064632,-0.5392721217207752,3.081281838064632,-0.5392721217207752,-0.00014368776233961711,-7.024779881437127e-06,0.0,0.0,0.0,0.0,2.499147454781329e-07,2.499147454781329e-07
120.0,GEO-3,1,2.9242086876638407,-0.1554383355271181,2.924472943288987,-0.15469068009831188,2.924472943288987,-0.15469068009831188,-2.2959469215155794e-06,0.00014324748139098176,0.0,0.0,0.0,0.0,2.499147454781329e-07,2.499147454781329e-07
120.0,GEO-1,2,2.351245972798365,0.29808314187108814,2.351898754937455,0.29799566038819464,2.351898754937455,0.29799566038819464,-0.0002067991444602235,-8.027817676825033e-05,0.0,0.0,0.0,0.0,2.499147454781329e-07,2.499147454781329e-07
120.0,GEO-2,2,3.097664538687018,-0.5289994855369256,3.0963011081770335,-0.5298041316434343,3.0963011081770335,-0.5298041316434343,-0.00039833290762163464,-0.0002096877196893221,0.0,0.0,0.0,0.0,2.499147454781329e-07,2.499147454781329e-07
120.0,GEO-3,2,2.9401185022753693,-0.14773514218980097,2.9399227460668915,-0.14985696816240293,2.9399227460668915,-0.14985696816240293,-0.0001739832981506151,-0.0001753514778288362,0.0,0.0,0.0,0.0,2.499147454781329e-07,2.499147454781329e-07
130.0,GEO-1,1,2.3316301488149342,0.2918667811960046,2.332382229404155,0.29162714300367565,2.332382229404155,0.29162714300367565,-5.802121566702567e-05,0.00016805442804685434,0.0,0.0,0.0,0.0,2.499144966595113e-07,2.499144966595113e-07
130.0,GEO-2,1,3.079368697639356,-0.5383244566675631,3.0791173783407495,-0.5373760804569261,3.0791173783407495,-0.5373760804569261,-0.00021644597238825724,0.00018960412638491242,0.0,0.0,0.0,0.0,2.499144966595113e-07,2.499144966595113e-07
130.0,GEO-3,1,2.922329228025593,-0.1540735283354946,2.922997138531842,-0.1538525273691721,2.922997138531842,-0.1538525273691721,-0.00014758047571450383,8.38152729139785e-05,0.0,0.0,0.0,0.0,2.499144966595113e-07,2.499144966595113e-07
130.0,GEO-1,2,2.347627254023857,0.2990635341160236,2.3466259204366233,0.29937395569230996,2.3466259204366233,0.29937395569230996,-0.0005272834500831714,0.0001378295304115318,0.0,0.0,0.0,0.0,2.499144966595113e-07,2.499144966595113e-07
130.0,GEO-2,2,3.094674940275757,-0.5291565445759997,3.095021117814314,-0.530041317909767,3.095021117814314,-0.530041317909767,-0.00012799903627196406,-2.37186266332734e-05,0.0,0.0,0.0,0.0,2.499144966595113e-07,2.499144966595113e-07
130.0,GEO-3,2,2.937119902540591,-0.1469188010601465,2.9381632143857863,-0.14641091387793992,2.9381632143857863,-0.14641091387793992,-0.00017595316811052085,0.0003446054284463013,0.0,0.0,0.0,0.0,2.499144966595113e-07,2.499144966595113e-07
140.0,GEO-1,1,2.329416845861133,0.2932875327354337,2.3274472214946162,0.29340948218510393,2.3274472214946162,0.29340948218510393,-0.0004935007909538935,0.00017823391814282829,0.0,0.0,0.0,0.0,2.4991431876431635e-07,2.4991431876431635e-07
140.0,GEO-2,1,3.0774383813186352,-0.5376632078380188,3.0761736833246616,-0.536526892689762,3.0761736833246616,-0.536526892689762,-0.0002943695016087933,8.49187767164139e-05,0.0,0.0,0.0,0.0,2.4991431876431635e-07,2.4991431876431635e-07
140.0,GEO-3,1,2.9204206809094027,-0.15269125941671852,2.9212277088669456,-0.15379485016678185,2.9212277088669456,-0.15379485016678185,-0.00017694296648964602,5.767720239024943e-06,0.0,0.0,0.0,0.0,2.4991431876431635e-07,2.4991431876431635e-07
140.0,GEO-1,2,2.3440138227294596,0.3000166528612845,2.343128950029812,0.3001185061460285,2.343128950029812,0.3001185061460285,-0.0003496970406811517,7.445504537185177e-05,0.0,0.0,0.0,0.0,2.4991431876431635e-07,2.4991431876431635e-07
140.0,GEO-2,2,3.0916063181777114,-0.5292745468447554,3.0913675073595526,-0.527749343764582,3.0913675073595526,-0.527749343764582,-0.00036536104547613135,0.00022919741451850052,0.0,0.0,0.0,0.0,2.4991431876431635e-07,2.4991431876431635e-07
140.0,GEO-3,2,2.934064301063156,-0.14608351156409075,2.9348052748803353,-0.14636593881136242,2.9348052748803353,-0.14636593881136242,-0.0003357939505451046,4.497506657749617e-06,0.0,0.0,0.0,0.0,2.4991431876431635e-07,2.4991431876431635e-07
150.0,GEO-1,1,2.327212309043139,0.2946950744580253,2.3277897049768157,0.2926627951515119,2.3277897049768157,0.2926627951515119,3.4248348219945156e-05,-7.466870335920417e-05,0.0,0.0,0.0,0.0,2.4991419112202447e-07,2.4991419112202447e-07
150.0,GEO-2,1,3.0754675889588277,-0.5369711408074826,3.075777453646244,-0.5361047337484808,3.075777453646244,-0.5361047337484808,-3.96229678417459e-05,4.221589412811699e-05,0.0,0.0,0.0,0.0,2.4991419112202447e-07,2.4991419112202447e-07
150.0,GEO-3,1,2.918484416695324,-0.15129206973205414,2.9183054641842476,-0.1520022839233617,2.9183054641842476,-0.1520022839233617,-0.0002922244682697972,0.00017925662434201405,0.0,0.0,0.0,0.0,2.4991419112202447e-07,2.4991419112202447e-07
150.0,GEO-1,2,2.340409421203398,0.3009420087710441,2.340975254656772,0.3029006234986596,2.340975254656772,0.3029006234986596,-0.00021536953730398877,0.00027821173526311195,0.0,0.0,0.0,0.0,2.4991419112202447e-07,2.4991419112202447e-07
150.0,GEO-2,2,3.088461026271072,-0.5293523780241509,3.088665895205259,-0.5304730556873161,3.088665895205259,-0.5304730556873161,-0.00027016121542935425,-0.0002723711922734018,0.0,0.0,0.0,0.0,2.4991419112202447e-07,2.4991419112202447e-07
150.0,GEO-3,2,2.930954343035234,-0.14522943833111024,2.932400147823153,-0.1471079858114986,2.932400147823153,-0.1471079858114986,-0.00024051270571820993,-7.420470001361646e-05,0.0,0.0,0.0,0.0,2.4991419112202447e-07,2.4991419112202447e-07
160.0,GEO-1,1,2.3250182744554264,0.2960887598066635,2.3255214793107584,0.29550680515750294,2.3255214793107584,0.29550680515750294,-0.0002268225666057333,0.0002844010005991049,0.0,0.0,0.0,0.0,2.4991409930230186e-07,2.4991409930230186e-07
160.0,GEO-2,1,3.073457668654138,-0.5362481221996316,3.074388267085227,-0.5370975965674547,3.074388267085227,-0.5370975965674547,-0.0001389186561016942,-9.928628189739274e-05,0.0,0.0,0.0,0.0,2.4991409930230186e-07,2.4991409930230186e-07
160.0,GEO-3,1,2.916521841679888,-0.1498765198702396,2.9178456894857403,-0.14957624677981912,2.9178456894857403,-0.14957624677981912,-4.5977469850733146e-05,0.00024260371435425864,0.0,0.0,0.0,0.0,2.4991409930230186e-07,2.4991409930230186e-07
160.0,GEO-1,2,2.33681777350752,0.30183916649629816,2.3350909328760805,0.2998653534680934,2.3350909328760805,0.2998653534680934,-0.0005884321780691426,-0.0003035270030566195,0.0,0.0,0.0,0.0,2.4991409930230186e-07,2.4991409930230186e-07
160.0,GEO-2,2,3.0852415618279245,-0.5293889632387945,3.0849254663152594,-0.5280947516103838,3.0849254663152594,-0.5280947516103838,-0.0003740428889999592,0.00023783040769322916,0.0,0.0,0.0,0.0,2.4991409930230186e-07,2.4991409930230186e-07
160.0,GEO-3,2,2.927792777334343,-0.14435677589101753,2.9279198073695865,-0.14428965518851372,2.9279198073695865,-0.14428965518851372,-0.00044803404535667115,0.00028183306229848657,0.0,0.0,0.0,0.0,2.4991409930230186e-07,2.4991409930230186e-07
170.0,GEO-1,1,2.3228364651096145,0.297467964203716,2.322600561275947,0.29820586437364405,2.322600561275947,0.29820586437364405,-0.00029209180348113153,0.00026990592161411084,0.0,0.0,0.0,0.0,2.499140331299089e-07,2.499140331299089e-07
170.0,GEO-2,1,3.071410019150739,-0.5354940458117681,3.071787345947434,-0.5352136999381258,3.071787345947434,-0.5352136999381258,-0.0002600921137793311,0.00018838966293288628,0.0,0.0,0.0,0.0,2.499140331299089e-07,2.499140331299089e-07
170.0,GEO-3,1,2.9145343964660273,-0.14844518977021684,2.913549673524669,-0.14725733646185987,2.913549673524669,-0.14725733646185987,-0.0004296015961071209,0.00023189103179592496,0.0,0.0,0.0,0.0,2.499140331299089e-07,2.499140331299089e-07
170.0,GEO-1,2,2.333242577365762,0.3027077451476022,2.334605657778488,0.3014063916273772,2.334605657778488,0.3014063916273772,-4.852750975925524e-05,0.0001541038159283803,0.0,0.0,0.0,0.0,2.499140331299089e-07,2.499140331299089e-07
170.0,GEO-2,2,3.0819505634248374,-0.5293832710685449,3.0842520585576825,-0.5286607644787913,3.0842520585576825,-0.5286607644787913,-6.734077575769604e-05,-5.660128684075172e-05,0.0,0.0,0.0,0.0,2.499140331299089e-07,2.499140331299089e-07
170.0,GEO-3,2,2.924582452506316,-0.1434657491705015,2.924094446509934,-0.14537010507664502,2.924094446509934,-0.14537010507664502,-0.00038253608596523493,-0.00010804498881313018,0.0,0.0,0.0,0.0,2.499140331299089e-07,2.499140331299089e-07
180.0,GEO-1,1,2.3206685884900202,0.2988320855745352,2.3213254349080503,0.29938959694793454,2.3213254349080503,0.29938959694793454,-0.00012751263678967284,0.00011837325742904969,0.0,0.0,0.0,0.0,2.4991398537783736e-07,2.4991398537783736e-07
180.0,GEO-2,1,3.069326088512961,-0.5347088336730605,3.068730456688631,-0.536499386940045,3.068730456688631,-0.536499386940045,-0.0003056889258802986,-0.00012856870019191114,0.0,0.0,0.0,0.0,2.4991398537783736e-07,2.4991398537783736e-07
180.0,GEO-3,1,2.9125235542626435,-0.14699867839090744,2.913648031020528,-0.14758699734400113,2.913648031020528,-0.14758699734400113,9.835749585906939e-06,-3.296608821412583e-05,0.0,0.0,0.0,0.0,2.4991398537783736e-07,2.4991398537783736e-07
180.0,GEO-1,2,2.3296874961811573,0.30354741855009354,2.3292157511059175,0.3063930636246031,2.3292157511059175,0.3063930636246031,-0.0005389906672570444,0.0004986671997225911,0.0,0.0,0.0,0.0,2.4991398537783736e-07,2.4991398537783736e-07
180.0,GEO-2,2,3.078590808320728,-0.529334317543597,3.0807187805176772,-0.5283805808121039,3.0807187805176772,-0.5283805808121039,-0.00035332780400052497,2.801836666873614e-05,0.0,0.0,0.0,0.0,2.4991398537783736e-07,2.4991398537783736e-07
180.0,GEO-3,2,2.921326312348264,-0.14255661388492666,2.9208708913243977,-0.14190715261094825,2.9208708913243977,-0.14190715261094825,-0.00032235551855364086,0.0003462952465696778,0.0,0.0,0.0,0.0,2.4991398537783736e-07,2.4991398537783736e-07
190.0,GEO-1,1,2.318516334156142,0.30018054480891704,2.316234864378854,0.3002870775104946,2.316234864378854,0.3002870775104946,-0.000509057052919637,8.974805625600602e-05,0.0,0.0,0.0,0.0,2.4991395088536127e-07,2.4991395088536127e-07
190.0,GEO-2,1,3.0672073726599827,-0.5338924370640213,3.0664475543782004,-0.535178042207686,3.0664475543782004,-0.535178042207686,-0.00022829023104304903,0.00013213447323588977,0.0,0.0,0.0,0.0,2.4991395088536127e-07,2.4991395088536127e-07
190.0,GEO-3,1,2.910490819097067,-0.14553760332802718,2.9089080146328286,-0.14501246173015203,2.9089080146328286,-0.14501246173015203,-0.0004740016387699608,0.00025745356138490996,0.0,0.0,0.0,0.0,2.4991395088536127e-07,2.4991395088536127e-07
190.0,GEO-1,2,2.3261561512188234,0.30435791528165,2.326245451592137,0.3045176389456502,2.326245451592137,0.3045176389456502,-0.0002970299513780361,-0.00018754246789529083,0.0,0.0,0.0,0.0,2.4991395088536127e-07,2.4991395088536127e-07
190.0,GEO-2,2,3.0751652092938113,-0.5292411701007862,3.076007585349068,-0.5300872538694517,3.076007585349068,-0.5300872538694517,-0.00047111951686091836,-0.00017066730573477295,0.0,0.0,0.0,0.0,2.4991395088536127e-07,2.4991395088536127e-07
190.0,GEO-3,2,2.918027391100817,-0.14162965681996256,2.916791806646348,-0.14340602220488083,2.916791806646348,-0.14340602220488083,-0.0004079084678049849,-0.00014988695939325837,0.0,0.0,0.0,0.0,2.4991395088536127e-07,2.4991395088536127e-07
200.0,GEO-1,1,2.3163813713987826,0.3015127861597361,2.316046174824856,0.3022729423682886,2.316046174824856,0.3022729423682886,-1.8868955399797825e-05,0.00019858648577940065,0.0,0.0,0.0,0.0,2.4991392595355924e-07,2.4991392595355924e-07
200.0,GEO-2,1,3.0650554137742203,-0.533044837492437,3.0649059902489446,-0.5324037093020852,3.0649059902489446,-0.5324037093020852,-0.0001541564129255768,0.0002774332905600807,0.0,0.0,0.0,0.0,2.4991392595355924e-07,2.4991392595355924e-07
200.0,GEO-3,1,2.908437723944066,-0.14406260037818722,2.907256670230461,-0.14453172171005893,2.907256670230461,-0.14453172171005893,-0.00016513444023673606,4.807400200931011e-05,0.0,0.0,0.0,0.0,2.4991392595355924e-07,2.4991392595355924e-07
200.0,GEO-1,2,2.322652113990897,0.3051390184966883,2.321886177309515,0.3038906406864526,2.321886177309515,0.3038906406864526,-0.000435927428262195,-6.269982591975975e-05,0.0,0.0,0.0,0.0,2.4991392595355924e-07,2.4991392595355924e-07
200.0,GEO-2,2,3.0716768109329,-0.529102951478058,3.0735362844701606,-0.5282508107057903,3.0735362844701606,-0.5282508107057903,-0.00024713008789074565,0.00018364431636613832,0.0,0.0,0.0,0.0,2.4991392595355924e-07,2.4991392595355924e-07
200.0,GEO-3,2,2.914688808261807,-0.14068519599825424,2.9139270077095305,-0.141451213206444,2.9139270077095305,-0.141451213206444,-0.00028647989368173475,0.00019548089984368355,0.0,0.0,0.0,0.0,2.4991392595355924e-07,2.4991392595355924e-07
210.0,GEO-1,1,2.314265346956225,0.3028282775782923,2.3142081501024196,0.30138622367552376,2.3142081501024196,0.30138622367552376,-0.00018380247224363265,-8.867186927648541e-05,0.0,0.0,0.0,0.0,2.4991390792320676e-07,2.4991390792320676e-07
210.0,GEO-2,1,3.062871798583241,-0.5321660476210012,3.063307625749126,-0.5334602863961645,3.063307625749126,-0.5334602863961645,-0.00015983644998187607,-0.00010565770940792473,0.0,0.0,0.0,0.0,2.4991390792320676e-07,2.4991390792320676e-07
210.0,GEO-3,1,2.906365828775504,-0.14257432305078774,2.9059953958006326,-0.1435991456749157,2.9059953958006326,-0.1435991456749157,-0.00012612744298285962,9.3257603514324e-05,0.0,0.0,0.0,0.0,2.4991390792320676e-07,2.4991390792320676e-07
210.0,GEO-1,2,2.319178898877576,0.30589056553971133,2.318699050587841,0.30455940835914636,2.318699050587841,0.30455940835914636,-0.00031871267216740937,6.687676726937485e-05,0.0,0.0,0.0,0.0,2.4991390792320676e-07,2.4991390792320676e-07
210.0,GEO-2,2,3.068128785382007,-0.5289188435234571,3.066555963354981,-0.5298849844011839,3.066555963354981,-0.5298849844011839,-0.0006980321115179766,-0.0001634173695393648,0.0,0.0,0.0,0.0,2.4991390792320676e-07,2.4991390792320676e-07
210.0,GEO-3,2,2.9113137630363966,-0.13972358072706378,2.9106337531787263,-0.1400184701567664,2.9106337531787263,-0.1400184701567664,-0.0003293254530804202,0.00014327430496775817,0.0,0.0,0.0,0.0,2.4991390792320676e-07,2.4991390792320676e-07
220.0,GEO-1,1,2.312169882796554,0.30412651098621835,2.312238866428695,0.3056534070960647,2.312238866428695,0.3056534070960647,-0.0001969283673724842,0.00042671834205409433,0.0,0.0,0.0,0.0,2.499138948794164e-07,2.499138948794164e-07
220.0,GEO-2,1,3.060658156517628,-0.5312561121419597,3.0614704083481894,-0.531509011343646,3.0614704083481894,-0.531509011343646,-0.00018372174009364528,0.0001951275052518464,0.0,0.0,0.0,0.0,2.499138948794164e-07,2.499138948794164e-07
220.0,GEO-3,1,2.9042767185351166,-0.14107344202847896,2.905002636869854,-0.14176233929301982,2.905002636869854,-0.14176233929301982,-9.927589307787699e-05,0.00018368063818958725,0.0,0.0,0.0,0.0,2.499138948794164e-07,2.499138948794164e-07
220.0,GEO-1,2,2.3157399560163667,0.30661244735423665,2.3171884474029834,0.30716192431667755,2.3171884474029834,0.30716192431667755,-0.00015106031848577395,0.0002602515957531193,0.0,0.0,0.0,0.0,2.499138948794164e-07,2.499138948794164e-07
220.0,GEO-2,2,3.064524427541088,-0.5286880908945879,3.0631685882064166,-0.5279327053711143,3.0631685882064166,-0.5279327053711143,-0.00033873751485642424,0.00019522790300696702,0.0,0.0,0.0,0.0,2.499138948794164e-07,2.499138948794164e-07
